date,title,url,sentiment_score,news_sentiment
"May 19, 2025 07:33 PM","Technical View: 25,000 emerges as key level for Nifty's next move; India VIX rebounds after 5-day decline",https://www.moneycontrol.com/news/business/markets/technical-view-25-000-emerges-as-key-level-for-nifty-s-next-move-india-vix-rebounds-after-5-day-decline-13032918.html,,0.0408104353888605
"May 19, 2025 05:21 PM","Auto index rise nearly 1% even as benchmarks slump; Bajaj Auto, Hero MotorCorp, Eicher Motors rise up to 4%",https://www.moneycontrol.com/news/business/markets/auto-index-rise-nearly-1-even-as-broader-markets-slump-bajaj-auto-hero-motorcorp-eicher-motors-rise-up-to-4-13032649.html,,0.0408104353888605
"May 19, 2025 04:11 PM","Live: Nifty extends loss to 2nd day, slips below 25,000 | Closing Bell",https://www.moneycontrol.com/news/videos/business/markets/live-nifty-extends-loss-to-2nd-day-slips-below-25-000-closing-bell-13032596.html,,0.0408104353888605
"May 19, 2025 03:38 PM","Sensex tumbles 270 pts, Nifty below 25,000 as IT, oil & gas stocks drag; smallcap index outperforms",https://www.moneycontrol.com/news/business/markets/sensex-tumbles-350-pts-nifty-below-25-000-as-it-oil-gas-stocks-drag-smallcap-index-outperforms-13032414.html,,0.0408104353888605
"May 20, 2025 04:34 PM","Live: Sensex, Nifty slip over 1% amid broad-based selloff | Closing Bell",https://www.moneycontrol.com/news/videos/business/markets/live-sensex-nifty-slip-over-1-amid-broad-based-selloff-closing-bell-13035022.html,,0.0483704117042177
"May 20, 2025 04:58 PM","Taking Stock | Sensex, Nifty tumble over 1% on profit booking amid broad-based selloff",https://www.moneycontrol.com/news/business/markets/taking-stock-sensex-nifty-tumble-over-1-on-profit-booking-amid-broad-based-selloff-13035476.html,,0.0356446157987343
"May 20, 2025 05:29 PM","Technical View: Selling pressure could intensify if Nifty breaks key support of 24,500, 54,400 crucial for Bank Nifty",https://www.moneycontrol.com/news/business/markets/technical-view-selling-pressure-could-intensify-if-nifty-breaks-key-support-of-24-500-54-400-crucial-for-bank-nifty-13035545.html,,0.0313687011645879
"May 20, 2025 11:01 PM",Is today's fall a healthy pullback or are markets heading lower? Here's what experts say,https://www.moneycontrol.com/news/business/markets/is-today-s-fall-a-healthy-pullback-or-are-markets-heading-lower-here-s-what-experts-say-13035550.html,,0.063968333982244
"May 21, 2025 12:11 AM",Trade setup for May 21: Top 15 things to know before the opening bell,https://www.moneycontrol.com/news/business/markets/trade-setup-for-may-21-top-15-things-to-know-before-the-opening-bell-13035948.html,,0.0511998755887856
"May 21, 2025 11:28 AM","Nifty tops 24,900, Sensex rallies 700 points as pharma stocks lead gains; volatility spikes",https://www.moneycontrol.com/news/business/markets/nifty-sensex-open-with-gains-snap-3-session-losing-streak-broader-markets-see-selling-pressure-13036260.html,,0.0521484122951348
